,energy,key,speechiness,acousticness,instrumentalness,liveness,popularity
1472,0.691,4,0.378,0.039,0.00925,0.203,0
1473,0.433,0,0.369,0.256,0.00538,0.0868,0
1474,0.648,9,0.306,0.0261,0.00434,0.395,0
1475,0.894,0,0.0423,0.0364,0.0,0.301,0
1476,0.937,9,0.0652,0.0066,1.48e-06,0.121,0
1477,0.877,7,0.0379,0.00169,1.57e-05,0.131,0
1478,0.834,0,0.0372,0.0083,8.65e-05,0.102,0
1479,0.92,2,0.0654,0.0188,1.56e-06,0.152,0
1480,0.881,0,0.052,0.00187,4.14e-06,0.159,0
1481,0.353,4,0.0353,0.555,0.857,0.121,0
1482,0.246,0,0.0323,0.943,0.64,0.075,0
1483,0.444,5,0.0351,0.881,0.753,0.124,0
1484,0.312,7,0.0452,0.913,0.906,0.119,0
1485,0.268,11,0.035,0.978,0.487,0.0874,0
1486,0.371,10,0.0457,0.116,3.16e-06,0.0624,0
1487,0.294,9,0.0345,0.0727,4.52e-06,0.143,0
1488,0.532,11,0.05,0.362,4.69e-05,0.0626,0
1489,0.577,0,0.0459,0.527,4.17e-05,0.062,0
1490,0.591,4,0.0476,0.435,0.000315,0.0584,0
1491,0.536,2,0.0595,0.318,0.000631,0.0913,0
1492,0.758,7,0.0665,0.00728,0.795,0.368,0
1493,0.955,7,0.0614,0.000162,0.191,0.04,0
1494,0.727,7,0.0521,0.169,0.361,0.112,0
1495,0.717,7,0.0525,0.117,0.843,0.1,0
1496,0.573,7,0.0324,0.0255,0.00505,0.12,0
1497,0.783,9,0.0592,0.269,0.0,0.0478,0
1498,0.536,2,0.159,0.283,0.0,0.0941,0
1499,0.83,9,0.136,0.233,3.51e-06,0.119,0
1500,0.422,7,0.0496,0.331,0.00185,0.118,0
1501,0.825,5,0.0736,0.694,0.0,0.0601,0
1502,0.149,0,0.0616,0.905,2.84e-06,0.101,0
1503,0.874,2,0.132,0.471,1.48e-05,0.0331,0
1504,0.454,4,0.0343,0.783,4.49e-06,0.0815,0
1505,0.677,1,0.139,0.0148,2.66e-05,0.165,0
1506,0.8,4,0.197,0.146,0.0,0.0663,0
1507,0.521,7,0.0258,0.109,0.00269,0.127,0
1508,0.961,4,0.114,4.63e-05,0.000381,0.0512,0
1509,0.822,2,0.0501,0.0471,0.067,0.0608,0
1510,0.911,5,0.0573,0.5,5.8e-05,0.243,0
1511,0.823,2,0.0977,0.0699,0.00272,0.221,0
1512,0.87,7,0.167,0.0384,0.834,0.119,0
1513,0.739,5,0.0745,0.0797,0.000254,0.186,0
1514,0.862,11,0.0649,0.0187,2.95e-06,0.0699,0
1515,0.685,0,0.0481,0.312,4.61e-05,0.0997,0
1516,0.887,2,0.0475,0.0327,0.0118,0.0906,0
1517,0.791,4,0.0592,0.0842,0.000206,0.0858,0
1518,0.805,2,0.116,0.181,0.000474,0.172,0
1519,0.759,8,0.116,0.0143,0.14,0.0225,0
1520,0.5,5,0.0258,0.191,4.95e-06,0.0963,0
1521,0.633,9,0.0257,0.0907,0.0,0.213,0
1522,0.818,4,0.0337,0.00467,7.82e-06,0.121,0
1523,0.709,1,0.0339,0.00509,1.21e-06,0.2,0
1524,0.595,7,0.0245,0.0471,0.0,0.621,0
1525,0.737,0,0.0284,0.0174,4.6e-05,0.414,0
1526,0.378,1,0.0246,0.387,4.24e-05,0.144,0
1527,0.666,1,0.0311,4.08e-05,0.0733,0.0676,0
1528,0.496,4,0.385,0.102,2.38e-06,0.0649,0
1529,0.557,3,0.112,0.172,0.0,0.116,0
1530,0.625,5,0.436,0.000496,0.0,0.375,0
1531,0.548,1,0.0735,0.064,2.46e-05,0.111,0
1532,0.596,1,0.304,0.0135,0.0,0.0954,0
1533,0.595,4,0.07,0.258,0.0,0.0929,0
1534,0.521,7,0.228,0.0138,0.0,0.162,0
1535,0.657,9,0.33,0.101,0.0,0.257,0
1536,0.526,9,0.289,0.0751,0.0,0.144,0
1537,0.75,10,0.173,0.0531,1.2e-05,0.149,0
1538,0.522,1,0.202,0.387,0.0,0.111,0
1539,0.47,4,0.18,0.0924,0.0,0.36,0
1540,0.619,4,0.0361,0.0188,0.000311,0.193,0
1541,0.248,2,0.0299,0.318,0.00736,0.0975,0
1542,0.652,6,0.0289,0.325,5.78e-06,0.138,0
1543,0.347,9,0.03,0.263,0.352,0.127,0
1544,0.775,7,0.035,0.00299,3.55e-05,0.159,0
1545,0.41,9,0.0383,0.104,1.23e-05,0.1,0
1546,0.295,9,0.0316,0.509,0.491,0.112,0
1547,0.238,4,0.0316,0.423,0.0,0.0693,0
1548,0.382,11,0.543,0.0525,0.0,0.198,0
1549,0.371,3,0.512,0.414,0.0,0.0992,0
1550,0.477,11,0.422,0.288,0.0,0.122,0
1551,0.582,9,0.382,0.0536,0.0,0.654,0
1552,0.549,10,0.447,0.17,0.0,0.103,0
1553,0.481,8,0.316,0.366,0.0,0.117,0
1554,0.469,0,0.0921,0.05,0.0,0.11,0
1555,0.332,2,0.0322,0.467,0.9,0.0788,0
1556,0.681,1,0.178,0.000654,0.239,0.0971,0
1557,0.686,1,0.102,0.0238,0.325,0.105,0
1558,0.588,9,0.0302,0.00194,0.521,0.0767,0
1559,0.979,1,0.0356,8.74e-05,0.348,0.763,0
1560,0.928,11,0.0528,0.0266,0.464,0.0794,0
1561,0.804,10,0.0347,0.00244,0.872,0.424,0
1562,0.842,4,0.336,0.00485,0.00913,0.156,0
1563,0.97,5,0.0648,0.199,0.778,0.168,0
1564,0.614,9,0.0672,0.0116,0.882,0.165,0
1565,0.649,4,0.0298,0.111,0.779,0.158,0
1566,0.933,1,0.0497,0.00069,0.079,0.662,0
1567,0.814,11,0.0515,0.000186,0.00139,0.0311,0
1568,0.996,4,0.0642,0.0034,0.00353,0.0555,0
1569,0.972,1,0.0464,9.92e-05,0.08,0.0471,0
1570,0.443,0,0.0834,0.264,0.0,0.0956,0
1571,0.569,11,0.0792,0.133,0.0,0.0673,0
1572,0.544,5,0.045,0.0968,0.0,0.166,0
1573,0.454,6,0.0924,0.126,0.0,0.157,0
1574,0.686,0,0.0332,0.495,0.0,0.235,0
1575,0.687,5,0.0379,0.442,0.0,0.114,0
1576,0.762,0,0.185,0.242,0.0,0.215,0
1577,0.661,10,0.0486,0.59,0.0,0.0401,0
1578,0.684,7,0.0372,0.287,1.12e-06,0.279,0
1579,0.376,3,0.0264,0.159,0.103,0.139,0
1580,0.714,6,0.0431,0.328,0.293,0.103,0
1581,0.297,0,0.126,0.458,0.000208,0.123,0
1582,0.728,0,0.234,0.00632,0.0113,0.173,0
1583,0.368,10,0.044,0.43,8.29e-05,0.22,0
1584,0.435,6,0.0323,0.176,0.132,0.115,0
1585,0.717,2,0.102,0.411,0.268,0.102,0
1586,0.515,7,0.0474,0.0868,0.000533,0.11,0
1587,0.388,4,0.0391,0.54,0.0,0.125,0
1588,0.777,0,0.0326,0.397,0.354,0.109,0
1589,0.257,8,0.0352,0.73,1.36e-05,0.225,0
1590,0.122,8,0.0393,0.758,0.00482,0.126,0
1591,0.293,1,0.0384,0.509,0.0391,0.0894,0
1592,0.1,0,0.0418,0.876,4.1e-05,0.107,0
1593,0.218,8,0.14,0.708,1.67e-06,0.183,0
1594,0.0622,2,0.0386,0.7,0.000351,0.0842,0
1595,0.272,5,0.0469,0.463,0.203,0.127,0
1596,0.286,1,0.0537,0.197,0.871,0.131,0
1597,0.201,2,0.0669,0.663,0.761,0.0831,0
1598,0.302,0,0.038,0.364,0.00041,0.107,0
1599,0.191,7,0.0375,0.64,0.00773,0.377,0
1600,0.604,2,0.0301,0.111,0.0,0.363,0
1601,0.541,0,0.0282,0.169,0.0,0.106,0
1602,0.852,5,0.0393,0.0424,0.0,0.0477,0
1603,0.611,5,0.0274,0.0804,0.0,0.304,0
1604,0.734,1,0.0347,0.158,2.33e-06,0.0744,0
1605,0.743,7,0.0288,0.389,0.0,0.186,0
1606,0.544,8,0.0286,0.266,0.0,0.181,0
1607,0.588,2,0.0321,0.332,0.0,0.0872,0
1608,0.843,1,0.0309,0.242,3.43e-06,0.073,0
1609,0.753,7,0.0254,0.578,2.64e-05,0.095,0
1610,0.807,7,0.042,0.0574,0.03,0.37,0
1611,0.617,4,0.0298,0.0618,0.00868,0.102,0
1612,0.827,2,0.069,0.00332,0.00793,0.242,0
1613,0.722,0,0.0265,0.0523,0.306,0.0786,0
1614,0.889,7,0.154,0.0189,0.0,0.114,0
1615,0.836,8,0.335,0.0864,0.0,0.308,0
1616,0.926,9,0.333,0.193,0.0,0.64,0
1617,0.717,9,0.297,0.18,0.0,0.137,0
1618,0.332,2,0.336,0.0314,0.0,0.0549,0
1619,0.618,9,0.727,0.202,0.0,0.143,0
1620,0.427,4,0.0417,0.00431,0.927,0.174,0
1621,0.698,0,0.0293,0.000359,1.52e-05,0.179,0
1622,0.398,8,0.0381,6.73e-05,0.208,0.173,0
1623,0.579,10,0.0805,3.63e-05,0.958,0.207,0
1624,0.379,1,0.0322,0.249,0.672,0.121,0
1625,0.709,7,0.127,0.481,0.0,0.363,0
1626,0.724,2,0.0559,0.451,0.0,0.0991,0
1627,0.717,9,0.0601,0.457,0.0,0.0773,0
1628,0.759,3,0.0658,0.471,4.72e-06,0.0787,0
1629,0.594,0,0.0862,0.27,0.0,0.0679,0
1630,0.711,11,0.157,0.427,3.58e-06,0.13,0
1631,0.69,2,0.0604,0.361,0.0,0.124,0
1632,0.708,5,0.0805,0.365,0.0,0.0698,0
1633,0.698,2,0.0544,0.605,3.62e-05,0.355,0
1634,0.498,0,0.0325,0.0313,0.0028,0.114,0
1635,0.373,5,0.0434,0.0645,0.794,0.105,0
1636,0.586,9,0.0353,0.00142,0.000451,0.157,0
1637,0.56,2,0.035,0.000453,0.295,0.11,0
1638,0.284,2,0.0349,0.0243,0.326,0.0874,0
1639,0.436,9,0.033,0.109,0.0565,0.0856,0
1640,0.327,7,0.0257,0.28,0.943,0.14,0
1641,0.591,9,0.0394,0.00214,0.017,0.165,0
1642,0.589,9,0.121,0.153,0.00295,0.128,0
1643,0.634,2,0.0404,1.32e-05,0.0337,0.149,0
1644,0.21,7,0.0372,0.68,0.0,0.1,0
1645,0.56,4,0.0573,0.0614,0.00399,0.247,0
1646,0.946,2,0.337,0.256,0.0,0.708,0
1647,0.31,4,0.0286,0.876,0.402,0.128,0
1648,0.61,9,0.0535,0.475,0.0,0.157,0
1649,0.624,2,0.16,0.00452,0.0,0.1,0
1650,0.582,1,0.208,0.724,0.0,0.244,0
1651,0.69,7,0.0398,0.0483,0.0102,0.0775,0
1652,0.77,7,0.261,0.0195,0.0,0.127,0
1653,0.506,5,0.046,0.114,0.0,0.168,0
1654,0.628,1,0.074,0.317,1.28e-06,0.0982,0
1655,0.634,7,0.0382,0.45,1.82e-05,0.0856,0
1656,0.482,1,0.047,0.307,6.56e-06,0.165,0
1657,0.749,11,0.0303,0.204,0.0491,0.119,0
1658,0.567,11,0.0466,0.135,9.49e-05,0.169,0
1659,0.627,8,0.101,0.31,0.000659,0.0913,0
1660,0.58,10,0.0423,0.402,0.00017,0.098,0
1661,0.759,2,0.0394,0.00727,0.0,0.3,0
1662,0.414,4,0.0255,0.552,0.0,0.107,0
1663,0.533,10,0.0334,0.453,0.0,0.124,0
1664,0.444,7,0.0286,0.328,0.000375,0.0985,0
1665,0.379,9,0.0297,0.795,0.0,0.146,0
1666,0.339,2,0.0349,0.221,4.5e-05,0.048,0
1667,0.365,9,0.0672,0.59,0.0,0.389,0
1668,0.746,9,0.0328,0.591,0.00113,0.0657,0
1669,0.208,3,0.0389,0.886,1.32e-05,0.138,0
1670,0.555,4,0.0281,0.0699,2.79e-05,0.194,0
1671,0.377,4,0.032,0.688,0.0,0.103,0
1672,0.858,10,0.34,0.25,0.0,0.11,0
1673,0.862,4,0.0439,0.412,0.0,0.0541,0
1674,0.687,1,0.0447,0.00633,0.0,0.113,0
1675,0.716,9,0.248,0.00141,0.0,0.419,0
1676,0.767,6,0.347,0.188,0.0,0.0723,0
1677,0.823,9,0.0823,0.39,0.0,0.093,0
1678,0.645,0,0.0313,0.168,0.0,0.337,0
1679,0.841,8,0.0438,0.0347,0.0,0.12,0
1680,0.64,7,0.192,0.494,0.0,0.107,0
1681,0.559,5,0.113,0.0291,3.38e-05,0.101,0
1682,0.721,7,0.371,0.249,0.0,0.0628,0
1683,0.786,1,0.187,0.0484,0.0,0.124,0
1684,0.52,5,0.273,0.53,0.00936,0.121,0
1685,0.309,6,0.179,0.802,0.00174,0.0774,0
1686,0.548,4,0.0769,0.784,2.73e-05,0.162,0
1687,0.515,4,0.105,0.732,0.00169,0.107,0
1688,0.303,7,0.133,0.85,1.15e-06,0.261,0
1689,0.452,8,0.0724,0.762,0.0002,0.111,0
1690,0.36,9,0.0517,0.732,6.97e-05,0.0704,0
1691,0.227,2,0.0836,0.726,0.0145,0.0843,0
1692,0.365,7,0.181,0.752,0.000151,0.148,0
1693,0.297,7,0.0426,0.667,0.0367,0.0765,0
1694,0.249,4,0.046,0.916,0.00642,0.0841,0
1695,0.588,9,0.0585,0.808,0.0768,0.0625,0
1696,0.233,0,0.0461,0.846,0.0,0.611,0
1697,0.383,8,0.245,0.767,0.0,0.62,0
1698,0.312,7,0.04,0.813,0.0,0.981,0
1699,0.359,10,0.0365,0.793,0.0,0.265,0
1700,0.885,7,0.0531,0.415,0.0,0.0712,0
1701,0.514,2,0.03,0.182,0.0,0.0881,0
1702,0.403,2,0.0294,0.513,0.0,0.274,0
1703,0.273,2,0.028,0.757,0.0,0.198,0
1704,0.591,10,0.0775,0.753,1.57e-05,0.105,0
1705,0.533,9,0.169,0.18,0.00925,0.049,0
1706,0.264,7,0.0305,0.0512,0.773,0.119,0
1707,0.152,2,0.0652,0.181,0.393,0.135,0
1708,0.384,2,0.0394,0.268,0.845,0.122,0
1709,0.278,0,0.029,0.0178,0.921,0.112,0
1710,0.415,0,0.0481,0.451,0.00114,0.108,0
1711,0.351,0,0.071,0.204,0.917,0.102,0
1712,0.319,0,0.0458,0.781,0.854,0.113,0
1713,0.33,2,0.039,0.731,0.819,0.112,0
1714,0.449,11,0.333,0.00108,0.827,0.0996,0
1715,0.177,0,0.0412,0.587,0.941,0.108,0
1716,0.518,2,0.0301,0.000299,0.861,0.171,0
1717,0.166,2,0.0638,0.863,0.839,0.0999,0
1718,0.696,0,0.408,0.204,0.0,0.23,0
1719,0.0668,8,0.0421,0.927,0.0669,0.134,0
1720,0.0582,3,0.0412,0.956,0.436,0.0942,0
1721,0.0726,9,0.0425,0.968,0.0663,0.0826,0
1722,0.101,4,0.0339,0.972,0.275,0.107,0
1723,0.0729,7,0.0339,0.967,0.414,0.154,0
1724,0.0676,7,0.0353,0.961,0.0479,0.0875,0
1725,0.0655,4,0.0382,0.975,0.165,0.112,0
1726,0.0541,3,0.0437,0.938,0.519,0.0928,0
1727,0.0798,6,0.0386,0.924,0.0538,0.131,0
1728,0.0744,2,0.0329,0.965,0.447,0.139,0
1729,0.0518,1,0.0401,0.926,0.0804,0.101,0
1730,0.0593,10,0.039,0.928,0.154,0.118,0
1731,0.0923,4,0.0359,0.98,0.192,0.249,0
1732,0.0582,9,0.0354,0.96,0.764,0.108,0
1733,0.0569,1,0.0439,0.939,0.0686,0.109,0
1734,0.0635,1,0.0401,0.925,0.249,0.122,0
1735,0.0571,1,0.039,0.921,0.105,0.19,0
1736,0.0631,6,0.0452,0.912,0.286,0.137,0
1737,0.0601,10,0.0408,0.903,0.12,0.156,0
1738,0.0803,7,0.0384,0.967,0.562,0.133,0
1739,0.0707,10,0.0497,0.929,0.219,0.0929,0
1740,0.0536,6,0.0433,0.906,0.105,0.198,0
1741,0.0792,9,0.0347,0.97,0.212,0.126,0
1742,0.0922,4,0.0374,0.971,0.0895,0.315,0
1743,0.0688,5,0.0329,0.967,0.0201,0.0797,0
1744,0.0599,6,0.0415,0.93,0.137,0.124,0
1745,0.081,2,0.0356,0.976,0.406,0.127,0
1746,0.0616,1,0.042,0.96,0.0218,0.091,0
1747,0.0594,9,0.0387,0.968,0.4,0.143,0
1748,0.0583,1,0.0498,0.947,0.0194,0.105,0
1749,0.068,10,0.0508,0.931,0.173,0.111,0
1750,0.0848,4,0.0347,0.968,0.0724,0.159,0
1751,0.0636,10,0.0387,0.939,0.0526,0.0977,0
1752,0.0578,5,0.0364,0.966,0.731,0.202,0
1753,0.0795,2,0.0389,0.975,0.238,0.0861,0
1754,0.059,1,0.0429,0.932,0.0696,0.138,0
1755,0.056,1,0.043,0.922,0.0454,0.104,0
1756,0.0585,6,0.0488,0.937,0.195,0.121,0
1757,0.0619,1,0.0379,0.91,0.278,0.103,0
1758,0.057,3,0.0401,0.945,0.268,0.112,0
1759,0.0761,7,0.038,0.965,0.188,0.114,0
1760,0.085,2,0.0439,0.966,0.0356,0.187,0
1761,0.0807,4,0.0395,0.965,0.162,0.087,0
1762,0.0754,4,0.0348,0.974,0.115,0.0892,0
1763,0.0704,4,0.0338,0.968,0.134,0.0851,0
1764,0.0748,10,0.0409,0.948,0.256,0.0878,0
1765,0.0828,2,0.0399,0.968,0.388,0.0922,0
1766,0.0512,6,0.041,0.952,0.0891,0.134,0
1767,0.0635,7,0.0388,0.97,0.0579,0.125,0
1768,0.06,1,0.0382,0.935,0.116,0.115,0
1769,0.678,0,0.319,0.0339,0.00164,0.308,0
1770,0.568,1,0.398,0.00737,0.0,0.0949,0
1771,0.789,6,0.386,0.168,0.0,0.138,0
1772,0.746,10,0.453,0.688,2.06e-06,0.159,0
1773,0.623,1,0.364,0.135,0.0,0.105,0
1774,0.717,1,0.35,0.292,6.12e-06,0.123,0
1775,0.57,5,0.321,0.0686,0.0,0.152,0
1776,0.743,10,0.393,0.0141,0.0,0.158,0
1777,0.388,10,0.289,0.0292,0.0,0.135,0
1778,0.369,10,0.252,0.164,0.00023,0.165,0
1779,0.199,1,0.259,0.0169,3.26e-05,0.156,0
1780,0.552,1,0.125,0.0033,2.31e-05,0.264,0
1781,0.414,1,0.286,0.133,0.0,0.0854,0
1782,0.294,1,0.214,0.0336,1.04e-05,0.093,0
1783,0.444,10,0.175,0.00205,0.883,0.0701,0
1784,0.146,0,0.0353,0.767,0.807,0.742,0
1785,0.16,1,0.0391,0.78,0.594,0.622,0
1786,0.202,10,0.0435,0.802,0.759,0.714,0
1787,0.532,9,0.0812,0.193,0.863,0.33,0
1788,0.337,2,0.0435,0.686,0.635,0.67,0
1789,0.0545,7,0.0406,0.766,0.904,0.283,0
1790,0.709,9,0.0574,0.147,0.102,0.664,0
1791,0.157,4,0.0366,0.864,0.617,0.42,0
1792,0.515,10,0.047,0.773,0.144,0.733,0
1793,0.0594,2,0.0449,0.869,0.895,0.236,0
1794,0.468,11,0.0785,0.154,0.35,0.673,0
1795,0.226,4,0.0373,0.933,0.842,0.126,0
1796,0.138,6,0.0363,0.792,0.744,0.446,0
1797,0.369,10,0.0649,0.245,0.913,0.242,0
1798,0.182,5,0.0391,0.959,0.694,0.434,0
1799,0.067,2,0.0371,0.822,0.908,0.13,0
1800,0.36,10,0.0717,0.176,0.714,0.693,0
1801,0.0491,9,0.0423,0.894,0.898,0.366,0
1802,0.354,2,0.0911,0.41,0.974,0.259,0
1803,0.0978,3,0.0369,0.699,0.93,0.355,0
1804,0.125,9,0.0325,0.794,0.925,0.881,0
1805,0.41,7,0.0584,0.169,0.406,0.37,0
1806,0.187,6,0.0443,0.777,0.814,0.623,0
1807,0.138,2,0.04,0.874,0.889,0.14,0
1808,0.0555,5,0.0405,0.783,0.843,0.486,0
1809,0.126,11,0.033,0.672,0.848,0.543,0
1810,0.0751,7,0.0371,0.837,0.778,0.364,0
1811,0.303,1,0.0863,0.223,0.905,0.36,0
1812,0.296,1,0.1,0.231,0.962,0.163,0
1813,0.418,1,0.071,0.195,0.845,0.397,0
1814,0.491,8,0.0818,0.538,0.201,0.689,0
1815,0.287,11,0.0826,0.185,0.0698,0.168,0
1816,0.482,11,0.0809,0.287,0.973,0.175,0
1817,0.144,10,0.0418,0.853,0.707,0.391,0
1818,0.409,11,0.1,0.22,0.465,0.52,0
1819,0.5,1,0.0791,0.204,0.923,0.308,0
1820,0.118,3,0.037,0.636,0.824,0.728,0
1821,0.051,2,0.0332,0.81,0.894,0.947,0
1822,0.354,0,0.0542,0.728,0.454,0.801,0
1823,0.0403,2,0.04,0.768,0.851,0.162,0
1824,0.0908,5,0.0363,0.638,0.881,0.293,0
1825,0.117,0,0.0356,0.747,0.534,0.367,0
1826,0.113,0,0.0348,0.716,0.782,0.147,0
1827,0.134,3,0.0397,0.789,0.774,0.449,0
1828,0.192,7,0.0375,0.75,0.918,0.352,0
1829,0.341,1,0.0932,0.292,0.955,0.419,0
1830,0.11,8,0.0405,0.619,0.916,0.122,0
1831,0.249,5,0.0342,0.877,0.911,0.691,0
1832,0.0608,1,0.0381,0.906,0.964,0.172,0
1833,0.0332,0,0.045,0.831,0.742,0.327,0
1834,0.216,11,0.0822,0.756,0.986,0.0813,0
1835,0.223,6,0.255,0.727,0.954,0.0566,0
1836,0.146,6,0.152,0.737,0.977,0.117,0
1837,0.199,6,0.15,0.645,0.964,0.089,0
1838,0.384,9,0.0544,0.797,0.848,0.134,0
1839,0.228,6,0.0543,0.748,0.977,0.138,0
1840,0.0392,11,0.142,0.908,0.93,0.0915,0
1841,0.218,2,0.0536,0.663,0.977,0.112,0
1842,0.436,6,0.0968,0.757,0.992,0.101,0
1843,0.315,6,0.089,0.734,0.992,0.0756,0
1844,0.0398,6,0.0967,0.787,0.96,0.243,0
1845,0.431,4,0.0609,0.711,0.912,0.149,0
1846,0.196,6,0.0743,0.838,0.952,0.0969,0
1847,0.292,6,0.054,0.7,0.87,0.129,0
1848,0.271,6,0.0557,0.807,0.924,0.101,0
1849,0.447,11,0.0591,0.775,0.98,0.314,0
1850,0.184,1,0.0982,0.665,0.752,0.0955,0
1851,0.335,4,0.0551,0.616,0.973,0.104,0
1852,0.135,7,0.0489,0.63,0.985,0.221,0
1853,0.205,6,0.144,0.618,0.939,0.0797,0
1854,0.433,6,0.106,0.00113,0.287,0.111,0
1855,0.691,8,0.167,0.00372,7.58e-05,0.115,0
1856,0.741,8,0.279,0.0914,0.0,0.127,0
1857,0.595,11,0.138,0.042,0.0,0.122,0
1858,0.471,1,0.346,0.00112,0.0,0.162,0
1859,0.681,11,0.441,0.114,0.0,0.0916,0
1860,0.606,7,0.117,0.215,0.0,0.381,0
1861,0.707,5,0.344,0.0662,0.0,0.0753,0
1862,0.618,4,0.325,0.00856,0.0,0.141,0
1863,0.833,1,0.426,0.251,0.0,0.279,0
1864,0.692,5,0.431,0.00166,0.0,0.454,0
1865,0.651,6,0.381,0.0204,0.0,0.0963,0
1866,0.914,3,0.0657,0.0178,0.00144,0.28,0
1867,0.788,0,0.0322,0.0222,0.00554,0.0912,0
1868,0.143,0,0.0439,0.972,0.847,0.144,0
1869,0.135,10,0.0347,0.986,0.862,0.127,0
1870,0.229,10,0.0407,0.98,0.926,0.139,0
1871,0.092,8,0.0508,0.982,0.835,0.0834,0
1872,0.0615,8,0.0362,0.969,0.858,0.17,0
1873,0.147,1,0.0469,0.98,0.928,0.0723,0
1874,0.0733,4,0.0351,0.993,0.908,0.12,0
1875,0.235,3,0.0395,0.922,0.839,0.0948,0
1876,0.104,8,0.0449,0.994,0.875,0.12,0
1877,0.157,2,0.0433,0.989,0.882,0.234,0
1878,0.61,7,0.0325,0.228,3.24e-06,0.32,0
1879,0.723,5,0.0312,0.386,0.0,0.359,0
1880,0.569,7,0.0314,0.143,0.0,0.0886,0
1881,0.801,5,0.0603,0.183,0.0,0.128,0
1882,0.612,7,0.0291,0.466,0.0,0.0758,0
1883,0.727,5,0.0351,0.405,0.0,0.206,0
1884,0.584,2,0.0462,0.313,0.0,0.3,0
1885,0.726,5,0.034,0.241,2.86e-06,0.117,0
1886,0.625,9,0.0382,0.325,1.2e-06,0.0683,0
1887,0.833,9,0.0436,0.232,0.0,0.0474,0
1888,0.633,5,0.0343,0.392,0.0,0.175,0
1889,0.677,6,0.0479,0.228,0.0,0.124,0
1890,0.738,5,0.0305,0.226,0.0,0.0395,0
1891,0.696,2,0.0719,0.462,0.0,0.157,0
1892,0.825,5,0.0524,0.0994,0.0,0.12,0
1893,0.131,10,0.0312,0.541,0.0,0.128,0
1894,0.306,3,0.0347,0.512,0.0,0.112,0
1895,0.182,3,0.0334,0.706,1.02e-06,0.143,0
1896,0.269,2,0.0513,0.51,0.0,0.101,0
1897,0.339,9,0.0402,0.654,0.0,0.275,0
1898,0.652,5,0.203,0.231,0.0,0.187,0
1899,0.528,5,0.355,0.0957,0.0,0.137,0
1900,0.361,1,0.456,0.00506,0.0,0.0662,0
1901,0.509,8,0.248,0.7,0.0,0.469,0
1902,0.334,1,0.216,0.681,0.0,0.148,0
1903,0.456,5,0.313,0.52,0.0,0.517,0
1904,0.767,1,0.229,0.0366,0.0,0.234,0
1905,0.369,10,0.321,0.392,0.0,0.109,0
1906,0.785,9,0.136,0.155,0.0,0.163,0
1907,0.427,4,0.0629,0.521,0.00355,0.798,0
1908,0.422,4,0.0641,0.679,0.000117,0.411,0
1909,0.594,10,0.137,0.72,1.39e-05,0.373,0
1910,0.432,2,0.0,0.704,0.000118,0.75,0
1911,0.371,1,0.0499,0.724,0.00359,0.344,0
1912,0.927,6,0.232,0.531,0.117,0.911,0
1913,0.54,3,0.137,0.156,0.00539,0.357,0
1914,0.852,6,0.0536,0.437,0.893,0.211,0
1915,0.3,1,0.0552,0.894,0.00362,0.915,0
1916,0.299,7,0.0453,0.895,0.00206,0.904,0
1917,0.921,6,0.653,0.804,0.908,0.798,0
1918,0.666,4,0.0886,0.518,0.0416,0.424,0
1919,0.494,9,0.0726,0.752,0.000102,0.877,0
1920,0.623,11,0.0672,0.719,0.00132,0.965,0
1921,0.818,1,0.188,0.315,0.241,0.833,0
1922,0.0608,1,0.813,0.0457,0.921,0.468,0
1923,0.588,9,0.0733,0.578,0.00171,0.837,0
1924,0.203,5,0.0375,0.88,0.628,0.388,0
1925,0.386,4,0.0566,0.771,0.000301,0.431,0
1926,0.955,7,0.0915,0.616,0.772,0.904,0
1927,0.343,9,0.0381,0.694,0.0,0.405,0
1928,0.97,10,0.372,0.957,0.859,0.347,0
1929,0.997,7,0.334,0.959,0.728,0.695,0
1930,0.391,11,0.0433,0.805,0.0149,0.863,0
1931,0.729,7,0.108,0.0683,4.31e-05,0.478,0
1932,0.138,0,0.874,0.841,0.65,0.0785,0
1933,0.516,7,0.067,0.794,0.0797,0.875,0
1934,0.367,2,0.0573,0.653,0.00184,0.291,0
1935,0.539,4,0.122,0.509,1.97e-05,0.447,0
1936,0.483,2,0.0462,0.67,0.000238,0.414,0
1937,0.828,9,0.863,0.885,0.845,0.161,0
1938,0.382,4,0.0409,0.742,0.000374,0.832,0
1939,0.387,3,0.0489,0.8,0.000342,0.399,0
1940,0.965,1,0.0649,0.571,0.532,0.119,0
1941,0.211,10,0.0372,0.764,0.000245,0.277,0
1942,0.37,4,0.0519,0.428,0.00614,0.541,0
1943,0.32,11,0.0495,0.879,0.000492,0.973,0
1944,0.337,4,0.0424,0.683,0.0998,0.19,0
1945,0.211,2,0.0387,0.845,0.00211,0.359,0
1946,0.391,8,0.0659,0.741,0.0766,0.383,0
1947,0.466,10,0.0311,0.879,1.53e-06,0.278,0
1948,0.379,3,0.0349,0.819,0.0,0.107,0
1949,0.371,9,0.0278,0.842,0.0,0.182,0
1950,0.331,7,0.0301,0.845,0.0,0.191,0
1951,0.474,2,0.0352,0.779,0.0,0.153,0
1952,0.313,0,0.033,0.87,0.0,0.11,0
1953,0.257,0,0.0366,0.912,0.0,0.18,0
1954,0.21,9,0.0332,0.891,0.0,0.227,0
